"cell","value_from","value_to","delta","pct","n_from","n_to"
"829c07fffffffff",19.5548734091272,14.874140183512,-4.68073322561517,-23.9364025922584,227,78
"829c0ffffffffff",16.6246209498152,13.7962788945738,-2.8283420552414,-17.0129716868693,54,93
"829c27fffffffff",18.7522383910613,20.867080711487,2.11484232042572,11.2778126873313,220,115
"829cf7fffffffff",21.5652969761604,18.8938858243631,-2.67141115179727,-12.387546319211,119,309
