"cell","value_from","value_to","delta","pct","n_from","n_to"
"829497fffffffff",22.0174634961633,24.4128855912689,2.39542209510562,10.8796460388048,75,1862
"8294affffffffff",24.4715905102705,18.0473958718364,-6.42419463843405,-26.2516432503146,118,675
"8294c7fffffffff",16.5776725197522,10.243494447276,-6.33417807247623,-38.2090915653515,130,615
"8294cffffffffff",15.8256901416799,11.7458812666754,-4.07980887500448,-25.7796585076536,130,404
"8294e7fffffffff",24.9460053945234,10.8522931986832,-14.0937121958402,-56.496869831249,548,2025
"8294effffffffff",19.96093486141,13.6926484544438,-6.26828640696615,-31.402769712377,291,1962
"829c07fffffffff",22.7836138281365,21.0158671716281,-1.76774665650836,-7.75885103146058,2897,9200
"829c0ffffffffff",29.5997201721236,14.8895641603963,-14.7101560117274,-49.6969428298212,246,1113
"829c1ffffffffff",24.5483154505095,19.8923329770495,-4.65598247346,-18.9666068241899,6024,7557
"829c27fffffffff",25.5033769441332,23.0409640411936,-2.46241290293962,-9.65524255212827,6462,71741
"829c2ffffffffff",18.6500403517274,13.3853162896383,-5.26472406208912,-28.2290223656352,183,945
"829c47fffffffff",26.2514320008718,21.2474800738044,-5.00395192706748,-19.0616341497153,534,822
"829c4ffffffffff",19.1904961350655,13.7618609450069,-5.42863519005865,-28.2881440471946,283,193
"829c5ffffffffff",30.3647505138475,23.1592089840501,-7.20554152979746,-23.7299546607882,118,2215
"829c6ffffffffff",19.2340469446507,13.935411930165,-5.29863501448576,-27.5482067280665,219,193
"829c77fffffffff",27.6380315790685,22.0367390851195,-5.60129249394901,-20.2666115273966,364,2584
"829ce7fffffffff",29.1320458552297,24.4674767065609,-4.66456914866875,-16.0118145215379,566,1385
"829ceffffffffff",21.1440899547113,21.1277505453946,-0.0163394093167071,-0.0772764841225353,75,2251
"829cf7fffffffff",22.892301045057,23.7263563198178,0.834055274760772,3.6433876748308,1017,2605
"829d07fffffffff",22.209449337435,21.9654007262534,-0.244048611181604,-1.09885034731703,2151,3476
"829d0ffffffffff",26.0761599356091,19.5617660590512,-6.51439387655787,-24.9821825477529,4265,26666
"829d1ffffffffff",13.8446122251375,17.5448646802698,3.70025245513224,26.7270212770115,78,53
"829d27fffffffff",21.4365881482081,26.4241800064322,4.98759185822409,23.2667242741285,18755,22572
"829d2ffffffffff",20.1119133846467,21.9942227021901,1.88230931754349,9.35917573601145,468,1736
"829d37fffffffff",13.1014787350483,13.757698424813,0.656219689764699,5.00874521903562,1611,778
"829d4ffffffffff",21.8059157715624,14.5914852798643,-7.21443049169812,-33.0847397893127,258,1672
"829d57fffffffff",25.636876729223,14.8527027357576,-10.7841739934653,-42.0650850232964,331,343
"829d5ffffffffff",19.3271643356475,15.7918054856928,-3.53535884995471,-18.2921756578331,158,435
"829d6ffffffffff",19.5532925594795,17.313100633528,-2.24019192595148,-11.4568526969921,106,1120
"829d77fffffffff",14.3347155851394,17.5851908469882,3.25047526184882,22.6755476419675,100,316
"82a617fffffffff",14.886958004909,14.5971415388853,-0.2898164660237,-1.94678097384389,59,3322
"82a627fffffffff",15.0996232889095,14.9407803939302,-0.158842894979308,-1.05196594603772,69,1381
"82a6a7fffffffff",17.3428836026817,15.3606050912671,-1.98227851141463,-11.4299245548077,229,1666
"82a707fffffffff",20.1073972594836,16.4002400651636,-3.70715719431999,-18.4367829733484,449,1586
"82a71ffffffffff",13.3630414454784,14.2193270835638,0.856285638085389,6.40786486803218,59,840
"82a727fffffffff",20.5250132999933,13.5487434616817,-6.97626983831161,-33.9891123886086,4998,30021
"82a79ffffffffff",24.4788048659054,15.6329966772401,-8.84580818866527,-36.1366015911418,64,649
"82ac37fffffffff",1.5353481372461,12.0075782835292,10.4722301462831,682.075282617452,6641,173
"82acaffffffffff",4.58729848574551,7.38351729635613,2.79621881061062,60.9556761850038,63,244
"82ad37fffffffff",6.39329884506353,20.0796667695527,13.6863679244892,214.073645799568,20059,5437
"82b82ffffffffff",6.60276027602735,15.0002879162753,8.39752764024793,127.182076725348,101,132
"82b867fffffffff",12.7757656646718,14.5132353941397,1.73746972946789,13.5997307329488,109,1065
"82b887fffffffff",17.2365273505544,13.798059686933,-3.43846766362136,-19.9487262932389,3008,4966
"82b89ffffffffff",9.76556992964981,12.7274389957564,2.96186906610662,30.329710272351,106,715
"82b8a7fffffffff",14,15.621341333883,1.62134133388296,11.5810095277355,50,55
"82b8affffffffff",16.3184114152135,13.340824936955,-2.97758647825856,-18.2467913235879,159,146
"82b907fffffffff",11.8823529411765,2.44356854941598,-9.43878439176048,-79.4353141880833,53,141
"82b917fffffffff",14.5029434008484,19.021869823285,4.51892642243659,31.1586848099554,4194,25131
"82b91ffffffffff",24.0769280677041,17.8436217295168,-6.23330633818724,-25.889126389626,483,1795
"82b937fffffffff",23.8565918653612,17.619008478045,-6.23758338731616,-26.1461629662738,2594,1786
"82b94ffffffffff",14.2948989566777,15.7557962334761,1.46089727679842,10.2197104101668,72,154
"82b95ffffffffff",11.7207122541085,16.8486519953517,5.12793974124319,43.7510931935529,63,194
